ano,sigla_uf,id_municipio,produto,area_plantada,area_colhida,quantidade_produzida,rendimento_medio_producao,valor_producao,Nome_Município
2022,SP,3532504,Café (em grão) Total,20.0,20.0,24.0,1200.0,127.0,Neves Paulista
2022,SP,3532504,Café (em grão) Arábica,20.0,20.0,24.0,1200.0,127.0,Neves Paulista
2022,SP,3532504,Borracha (látex coagulado),1112.0,1112.0,3058.0,2750.0,15434.0,Neves Paulista
2022,SP,3532504,Laranja,168.0,168.0,6512.0,38762.0,4155.0,Neves Paulista
2022,SP,3532603,Laranja,30.0,30.0,2142.0,71400.0,1568.0,Nhandeara
2022,SP,3532603,Manga,32.0,32.0,836.0,26125.0,1187.0,Nhandeara
2022,SP,3532603,Tangerina,61.0,61.0,3509.0,57525.0,5783.0,Nhandeara
2022,SP,3532603,Borracha (látex coagulado),2233.0,2233.0,5582.0,2500.0,25566.0,Nhandeara
2022,SP,3532702,Borracha (látex coagulado),522.0,522.0,1591.0,3048.0,7955.0,Nipoã
2022,SP,3532702,Laranja,336.0,336.0,25848.0,76929.0,16439.0,Nipoã
2022,SP,3532801,Tangerina,3.0,3.0,75.0,25000.0,139.0,Nova Aliança
2022,SP,3532801,Limão,24.0,24.0,630.0,26250.0,721.0,Nova Aliança
2022,SP,3532801,Borracha (látex coagulado),336.0,336.0,1176.0,3500.0,5849.0,Nova Aliança
2022,SP,3532801,Laranja,176.0,176.0,6357.0,36119.0,4043.0,Nova Aliança
2022,SP,3532827,Maracujá,1.0,1.0,20.0,20000.0,80.0,Nova Campina
2022,SP,3532827,Tangerina,2.0,2.0,60.0,30000.0,120.0,Nova Campina
2022,SP,3532827,Abacate,2.0,2.0,40.0,20000.0,106.0,Nova Campina
2022,SP,3532827,Limão,2.0,2.0,50.0,25000.0,110.0,Nova Campina
2022,SP,3532827,Banana (cacho),2.0,2.0,50.0,25000.0,101.0,Nova Campina
2022,SP,3532827,Caqui,5.0,5.0,84.0,16800.0,210.0,Nova Campina
2022,SP,3532827,Laranja,75.0,75.0,3754.0,50053.0,3942.0,Nova Campina
2022,SP,3532843,Laranja,4.0,4.0,136.0,34000.0,133.0,Nova Canaã Paulista
2022,SP,3532843,Urucum (semente),8.0,8.0,12.0,1500.0,42.0,Nova Canaã Paulista
2022,SP,3532843,Limão,64.0,64.0,2176.0,34000.0,1958.0,Nova Canaã Paulista
2022,SP,3532843,Borracha (látex coagulado),80.0,80.0,256.0,3200.0,742.0,Nova Canaã Paulista
2022,SP,3532843,Banana (cacho),100.0,100.0,1000.0,10000.0,2700.0,Nova Canaã Paulista
2022,SP,3532868,Laranja,2.0,2.0,36.0,18000.0,33.0,Nova Castilho
2022,SP,3532868,Borracha (látex coagulado),215.0,215.0,624.0,2902.0,2964.0,Nova Castilho
2022,SP,3532900,Café (em grão) Arábica,10.0,10.0,15.0,1500.0,315.0,Nova Europa
2022,SP,3532900,Café (em grão) Total,10.0,10.0,15.0,1500.0,315.0,Nova Europa
2022,SP,3532900,Laranja,600.0,600.0,18000.0,30000.0,15328.0,Nova Europa
2022,SP,3533007,Banana (cacho),1.0,1.0,16.0,16000.0,35.0,Nova Granada
2022,SP,3533007,Borracha (látex coagulado),1300.0,1300.0,4225.0,3250.0,20936.0,Nova Granada
2022,SP,3533007,Abacate,24.0,24.0,197.0,8208.0,469.0,Nova Granada
2022,SP,3533007,Limão,66.0,66.0,2406.0,36455.0,2560.0,Nova Granada
2022,SP,3533007,Laranja,2741.0,2741.0,127186.0,46401.0,80890.0,Nova Granada
2022,SP,3533106,Maracujá,2.0,2.0,23.0,11500.0,60.0,Nova Guataporanga
2022,SP,3533106,Borracha (látex coagulado),3.0,3.0,4.0,1333.0,21.0,Nova Guataporanga
2022,SP,3533106,Café (em grão) Arábica,5.0,5.0,5.0,1000.0,40.0,Nova Guataporanga
2022,SP,3533106,Café (em grão) Total,5.0,5.0,5.0,1000.0,40.0,Nova Guataporanga
2022,SP,3533106,Urucum (semente),60.0,60.0,58.0,967.0,841.0,Nova Guataporanga
2022,SP,3533205,Urucum (semente),36.0,36.0,36.0,1000.0,104.0,Nova Independência
2022,SP,3533254,Café (em grão) Arábica,1.0,1.0,2.0,2000.0,40.0,Novais
2022,SP,3533254,Café (em grão) Total,1.0,1.0,2.0,2000.0,40.0,Novais
2022,SP,3533254,Goiaba,2.0,2.0,60.0,30000.0,90.0,Novais
2022,SP,3533254,Laranja,20.0,20.0,600.0,30000.0,600.0,Novais
2022,SP,3533254,Borracha (látex coagulado),43.0,43.0,150.0,3488.0,627.0,Novais
2022,SP,3533254,Limão,120.0,120.0,3933.0,32775.0,4911.0,Novais
2022,SP,3533304,Borracha (látex coagulado),9.0,9.0,22.0,2444.0,62.0,Nova Luzitânia
2022,SP,3533304,Banana (cacho),128.0,128.0,2176.0,17000.0,4896.0,Nova Luzitânia
2022,SP,3533403,Banana (cacho),4.0,4.0,136.0,34000.0,275.0,Nova Odessa
2022,SP,3533502,Tangerina,9.0,9.0,320.0,35556.0,624.0,Novo Horizonte
2022,SP,3533502,Coco-da-baía*,10.0,10.0,144.0,14400.0,216.0,Novo Horizonte
2022,SP,3533502,Borracha (látex coagulado),540.0,540.0,1620.0,3000.0,6768.0,Novo Horizonte
2022,SP,3533502,Limão,800.0,800.0,33200.0,41500.0,38418.0,Novo Horizonte
2022,SP,3533502,Café (em grão) Arábica,33.0,33.0,55.0,1667.0,1100.0,Novo Horizonte
2022,SP,3533502,Café (em grão) Total,33.0,33.0,55.0,1667.0,1100.0,Novo Horizonte
2022,SP,3533502,Banana (cacho),110.0,110.0,2420.0,22000.0,4840.0,Novo Horizonte
2022,SP,3533502,Laranja,1400.0,1400.0,33600.0,24000.0,24205.0,Novo Horizonte
2022,SP,3533502,Palmito,230.0,230.0,920.0,4000.0,3910.0,Novo Horizonte
2022,SP,3533601,Uva,2.0,2.0,10.0,5000.0,50.0,Nuporanga
2022,SP,3533601,Café (em grão) Total,552.0,552.0,1571.0,2846.0,33934.0,Nuporanga
2022,SP,3533601,Café (em grão) Arábica,552.0,552.0,1571.0,2846.0,33934.0,Nuporanga
2022,SP,3533700,Laranja,520.0,520.0,21087.0,40552.0,12652.0,Ocauçu
2022,SP,3533700,Borracha (látex coagulado),20.0,20.0,29.0,1450.0,67.0,Ocauçu
2022,SP,3533700,Maracujá,24.0,24.0,384.0,16000.0,768.0,Ocauçu
2022,SP,3533700,Café (em grão) Arábica,650.0,650.0,1271.0,1955.0,10804.0,Ocauçu
2022,SP,3533700,Café (em grão) Total,650.0,650.0,1271.0,1955.0,10804.0,Ocauçu
2022,SP,3533809,Café (em grão) Arábica,80.0,80.0,134.0,1675.0,1454.0,Óleo
2022,SP,3533809,Café (em grão) Total,80.0,80.0,134.0,1675.0,1454.0,Óleo
2022,SP,3533809,Abacate,110.0,110.0,2530.0,23000.0,3542.0,Óleo
2022,SP,3533908,Limão,3.0,3.0,62.0,20667.0,24.0,Olímpia
2022,SP,3533908,Borracha (látex coagulado),1795.0,1795.0,7180.0,4000.0,36582.0,Olímpia
2022,SP,3533908,Café (em grão) Arábica,5.0,5.0,5.0,1000.0,67.0,Olímpia
2022,SP,3533908,Café (em grão) Total,5.0,5.0,5.0,1000.0,67.0,Olímpia
2022,SP,3533908,Manga,18.0,18.0,348.0,19333.0,512.0,Olímpia
2022,SP,3533908,Palmito,23.0,23.0,94.0,4087.0,226.0,Olímpia
2022,SP,3533908,Laranja,3390.0,3390.0,84238.0,24849.0,63591.0,Olímpia
2022,SP,3533908,Abacate,70.0,70.0,345.0,4929.0,960.0,Olímpia
2022,SP,3534005,Limão,4.0,4.0,218.0,54500.0,244.0,Onda Verde
2022,SP,3534005,Laranja,1374.0,1374.0,67271.0,48960.0,42784.0,Onda Verde
2022,SP,3534005,Borracha (látex coagulado),511.0,511.0,1661.0,3250.0,8224.0,Onda Verde
2022,SP,3534104,Borracha (látex coagulado),40.0,40.0,76.0,1900.0,175.0,Oriente
2022,SP,3534104,Café (em grão) Total,100.0,100.0,145.0,1450.0,1233.0,Oriente
2022,SP,3534104,Café (em grão) Arábica,100.0,100.0,145.0,1450.0,1233.0,Oriente
2022,SP,3534203,Laranja,351.0,351.0,10530.0,30000.0,6660.0,Orindiúva
2022,SP,3534203,Borracha (látex coagulado),110.0,110.0,308.0,2800.0,1515.0,Orindiúva
2022,SP,3534302,Manga,1.0,1.0,11.0,11000.0,15.0,Orlândia
2022,SP,3534302,Borracha (látex coagulado),40.0,40.0,97.0,2425.0,354.0,Orlândia
2022,SP,3534302,Café (em grão) Total,410.0,410.0,1107.0,2700.0,23911.0,Orlândia
2022,SP,3534302,Café (em grão) Arábica,410.0,410.0,1107.0,2700.0,23911.0,Orlândia
2022,SP,3534500,Borracha (látex coagulado),27.0,27.0,67.0,2481.0,154.0,Oscar Bressane
2022,SP,3534500,Café (em grão) Total,67.0,67.0,121.0,1806.0,1029.0,Oscar Bressane
2022,SP,3534500,Café (em grão) Arábica,67.0,67.0,121.0,1806.0,1029.0,Oscar Bressane
2022,SP,3534609,Limão,1.0,1.0,3.0,3000.0,6.0,Osvaldo Cruz
2022,SP,3534609,Tangerina,2.0,2.0,45.0,22500.0,61.0,Osvaldo Cruz
2022,SP,3534609,Coco-da-baía*,3.0,3.0,42.0,14000.0,57.0,Osvaldo Cruz
2022,SP,3534609,Uva,3.0,3.0,52.0,17333.0,192.0,Osvaldo Cruz
2022,SP,3534609,Goiaba,4.0,4.0,77.0,19250.0,92.0,Osvaldo Cruz
2022,SP,3534609,Mamão,8.0,8.0,376.0,47000.0,658.0,Osvaldo Cruz
2022,SP,3534609,Maracujá,10.0,10.0,118.0,11800.0,319.0,Osvaldo Cruz
2022,SP,3534609,Café (em grão) Total,1300.0,1300.0,1153.0,887.0,10031.0,Osvaldo Cruz
2022,SP,3534609,Café (em grão) Arábica,1300.0,1300.0,1153.0,887.0,10031.0,Osvaldo Cruz
2022,SP,3534609,Urucum (semente),30.0,30.0,30.0,1000.0,315.0,Osvaldo Cruz
2022,SP,3534609,Banana (cacho),60.0,60.0,1200.0,20000.0,1800.0,Osvaldo Cruz
2022,SP,3534609,Borracha (látex coagulado),200.0,200.0,555.0,2775.0,2498.0,Osvaldo Cruz
2022,SP,3534708,Banana (cacho),1.0,1.0,23.0,23000.0,25.0,Ourinhos
2022,SP,3534708,Café (em grão) Arábica,24.0,24.0,38.0,1583.0,633.0,Ourinhos
2022,SP,3534708,Café (em grão) Total,24.0,24.0,38.0,1583.0,633.0,Ourinhos
2022,SP,3534757,Borracha (látex coagulado),686.0,586.0,1475.0,2517.0,4425.0,Ouroeste
2022,SP,3534757,Laranja,130.0,130.0,4920.0,37846.0,3616.0,Ouroeste
2022,SP,3534757,Banana (cacho),160.0,160.0,2011.0,12569.0,4469.0,Ouroeste
2022,SP,3534757,Limão,474.0,474.0,12150.0,25633.0,18000.0,Ouroeste
2022,SP,3534807,Banana (cacho),1.0,1.0,20.0,20000.0,40.0,Ouro Verde
2022,SP,3534807,Coco-da-baía*,4.0,2.0,24.0,12000.0,27.0,Ouro Verde
2022,SP,3534807,Limão,2.0,2.0,40.0,20000.0,23.0,Ouro Verde
2022,SP,3534807,Laranja,2.0,2.0,40.0,20000.0,31.0,Ouro Verde
2022,SP,3534807,Maracujá,5.0,5.0,85.0,17000.0,170.0,Ouro Verde
2022,SP,3534807,Café (em grão) Arábica,30.0,30.0,24.0,800.0,192.0,Ouro Verde
2022,SP,3534807,Café (em grão) Total,30.0,30.0,24.0,800.0,192.0,Ouro Verde
2022,SP,3534807,Urucum (semente),290.0,290.0,261.0,900.0,3785.0,Ouro Verde
2022,SP,3534807,Borracha (látex coagulado),120.0,120.0,270.0,2250.0,1383.0,Ouro Verde
2022,SP,3534906,Café (em grão) Total,256.0,256.0,244.0,953.0,2120.0,Pacaembu
2022,SP,3534906,Laranja,2.0,2.0,48.0,24000.0,65.0,Pacaembu
2022,SP,3534906,Goiaba,3.0,3.0,79.0,26333.0,96.0,Pacaembu
2022,SP,3534906,Coco-da-baía*,3.0,3.0,51.0,17000.0,69.0,Pacaembu
2022,SP,3534906,Café (em grão) Canephora,6.0,6.0,6.0,1000.0,49.0,Pacaembu
2022,SP,3534906,Mamão,7.0,7.0,344.0,49143.0,602.0,Pacaembu
2022,SP,3534906,Maracujá,15.0,15.0,217.0,14467.0,499.0,Pacaembu
2022,SP,3534906,Manga,15.0,15.0,194.0,12933.0,223.0,Pacaembu
2022,SP,3534906,Banana (cacho),30.0,30.0,800.0,26667.0,1240.0,Pacaembu
2022,SP,3534906,Urucum (semente),90.0,90.0,98.0,1089.0,1029.0,Pacaembu
2022,SP,3534906,Borracha (látex coagulado),97.0,97.0,224.0,2309.0,1008.0,Pacaembu
2022,SP,3534906,Café (em grão) Arábica,250.0,250.0,238.0,952.0,2071.0,Pacaembu
2022,SP,3535002,Borracha (látex coagulado),1310.0,1310.0,3275.0,2500.0,16604.0,Palestina
2022,SP,3535002,Laranja,1470.0,1470.0,42161.0,28681.0,26814.0,Palestina
2022,SP,3535101,Goiaba,1.0,1.0,23.0,23000.0,35.0,Palmares Paulista
2022,SP,3535101,Laranja,3.0,3.0,60.0,20000.0,60.0,Palmares Paulista
2022,SP,3535101,Tangerina,3.0,3.0,60.0,20000.0,120.0,Palmares Paulista
2022,SP,3535101,Limão,13.0,13.0,415.0,31923.0,505.0,Palmares Paulista
2022,SP,3535101,Borracha (látex coagulado),159.0,159.0,445.0,2799.0,1859.0,Palmares Paulista
2022,SP,3535200,Limão,812.0,812.0,30856.0,38000.0,27770.0,Palmeira d'Oeste
2022,SP,3535200,Uva,309.0,309.0,8961.0,29000.0,62727.0,Palmeira d'Oeste
2022,SP,3535200,Banana (cacho),100.0,100.0,1000.0,10000.0,2700.0,Palmeira d'Oeste
2022,SP,3535200,Borracha (látex coagulado),360.0,360.0,1152.0,3200.0,3341.0,Palmeira d'Oeste
2022,SP,3535200,Laranja,216.0,216.0,7344.0,34000.0,7344.0,Palmeira d'Oeste
2022,SP,3535309,Banana (cacho),92.0,92.0,2300.0,25000.0,3057.0,Palmital
2022,SP,3535507,Banana (cacho),5.0,5.0,75.0,15000.0,100.0,Paraguaçu Paulista
2022,SP,3535507,Borracha (látex coagulado),7.0,7.0,20.0,2857.0,64.0,Paraguaçu Paulista
2022,SP,3535507,Café (em grão) Arábica,10.0,10.0,7.0,700.0,116.0,Paraguaçu Paulista
2022,SP,3535507,Café (em grão) Total,10.0,10.0,7.0,700.0,116.0,Paraguaçu Paulista
2022,SP,3535705,Café (em grão) Arábica,1.0,1.0,1.0,1000.0,20.0,Paraíso
2022,SP,3535705,Café (em grão) Total,1.0,1.0,1.0,1000.0,20.0,Paraíso
2022,SP,3535705,Banana (cacho),2.0,2.0,50.0,25000.0,104.0,Paraíso
2022,SP,3535705,Palmito,6.0,6.0,18.0,3000.0,72.0,Paraíso
2022,SP,3535705,Goiaba,15.0,15.0,375.0,25000.0,563.0,Paraíso
2022,SP,3535705,Abacate,15.0,15.0,375.0,25000.0,979.0,Paraíso
2022,SP,3535705,Tangerina,30.0,30.0,900.0,30000.0,1800.0,Paraíso
2022,SP,3535705,Borracha (látex coagulado),56.0,56.0,168.0,3000.0,692.0,Paraíso
2022,SP,3535705,Laranja,420.0,420.0,12600.0,30000.0,9075.0,Paraíso
2022,SP,3535705,Limão,190.0,190.0,6650.0,35000.0,8408.0,Paraíso
2022,SP,3535804,Uva,1.0,1.0,13.0,13000.0,60.0,Paranapanema
2022,SP,3535804,Maracujá,5.0,5.0,83.0,16600.0,315.0,Paranapanema
2022,SP,3535804,Caqui,23.0,23.0,376.0,16348.0,940.0,Paranapanema
2022,SP,3535804,Maçã,28.0,28.0,709.0,25321.0,1658.0,Paranapanema
2022,SP,3535804,Tangerina,44.0,44.0,1349.0,30659.0,1797.0,Paranapanema
2022,SP,3535804,Limão,50.0,50.0,1650.0,33000.0,3485.0,Paranapanema
2022,SP,3535804,Goiaba,60.0,60.0,2000.0,33333.0,5200.0,Paranapanema
2022,SP,3535804,Laranja,1870.0,1870.0,83153.0,44467.0,70514.0,Paranapanema
2022,SP,3535804,Pêssego,182.0,182.0,3215.0,17665.0,12217.0,Paranapanema
2022,SP,3535804,Banana (cacho),200.0,200.0,6650.0,33250.0,11837.0,Paranapanema
2022,SP,3535903,Uva,7.0,7.0,274.0,39143.0,1349.0,Paranapuã
2022,SP,3535903,Manga,11.0,11.0,308.0,28000.0,379.0,Paranapuã
2022,SP,3535903,Tangerina,79.0,79.0,3059.0,38722.0,6118.0,Paranapuã
2022,SP,3535903,Limão,141.0,141.0,9438.0,66936.0,22179.0,Paranapuã
2022,SP,3535903,Laranja,159.0,159.0,6875.0,43239.0,6066.0,Paranapuã
2022,SP,3535903,Borracha (látex coagulado),163.0,163.0,490.0,3006.0,2296.0,Paranapuã
2022,SP,3536000,Mamão,80.0,80.0,2680.0,33500.0,3618.0,Parapuã
2022,SP,3536000,Maracujá,100.0,100.0,2000.0,20000.0,5600.0,Parapuã
2022,SP,3536000,Café (em grão) Arábica,1380.0,1380.0,1656.0,1200.0,23764.0,Parapuã
2022,SP,3536000,Café (em grão) Total,1380.0,1380.0,1656.0,1200.0,23764.0,Parapuã
2022,SP,3536000,Banana (cacho),120.0,120.0,2400.0,20000.0,4920.0,Parapuã
2022,SP,3536109,Café (em grão) Arábica,514.0,514.0,617.0,1200.0,6787.0,Pardinho
2022,SP,3536109,Café (em grão) Total,514.0,514.0,617.0,1200.0,6787.0,Pardinho
2022,SP,3536109,Laranja,1391.0,1391.0,97860.0,70352.0,63120.0,Pardinho
2022,SP,3536208,Café (em grão) Total,2.0,2.0,2.0,1000.0,17.0,Pariquera-Açu
2022,SP,3536208,Café (em grão) Canephora,2.0,2.0,2.0,1000.0,17.0,Pariquera-Açu
2022,SP,3536208,Limão,3.0,3.0,60.0,20000.0,66.0,Pariquera-Açu
2022,SP,3536208,Caqui,5.0,5.0,100.0,20000.0,250.0,Pariquera-Açu
2022,SP,3536208,Banana (cacho),1300.0,1300.0,32500.0,25000.0,52000.0,Pariquera-Açu
2022,SP,3536208,Tangerina,800.0,800.0,20800.0,26000.0,29120.0,Pariquera-Açu
2022,SP,3536208,Goiaba,37.0,37.0,648.0,17514.0,1944.0,Pariquera-Açu
2022,SP,3536208,Palmito,570.0,570.0,2138.0,3751.0,5345.0,Pariquera-Açu
2022,SP,3536208,Maracujá,120.0,120.0,2400.0,20000.0,7200.0,Pariquera-Açu
2022,SP,3536257,Tangerina,4.0,4.0,123.0,30750.0,203.0,Parisi
2022,SP,3536257,Limão,14.0,14.0,540.0,38571.0,606.0,Parisi
2022,SP,3536257,Laranja,316.0,316.0,9792.0,30987.0,7168.0,Parisi
2022,SP,3536257,Borracha (látex coagulado),440.0,440.0,1540.0,3500.0,7053.0,Parisi
2022,SP,3536307,Abacate,25.0,25.0,640.0,25600.0,1632.0,Patrocínio Paulista
2022,SP,3536307,Banana (cacho),30.0,30.0,300.0,10000.0,668.0,Patrocínio Paulista
2022,SP,3536307,Café (em grão) Total,3679.0,3679.0,7726.0,2100.0,154520.0,Patrocínio Paulista
2022,SP,3536307,Café (em grão) Arábica,3679.0,3679.0,7726.0,2100.0,154520.0,Patrocínio Paulista
2022,SP,3536307,Laranja,2500.0,2500.0,76500.0,30600.0,55111.0,Patrocínio Paulista
2022,SP,3536406,Manga,4.0,2.0,24.0,12000.0,10.0,Paulicéia
2022,SP,3536505,Caqui,4.0,4.0,130.0,32500.0,217.0,Paulínia
2022,SP,3536505,Goiaba,5.0,5.0,167.0,33400.0,752.0,Paulínia
2022,SP,3536505,Laranja,10.0,10.0,297.0,29700.0,772.0,Paulínia
2022,SP,3536505,Banana (cacho),88.0,88.0,2459.0,27943.0,6393.0,Paulínia
2022,SP,3536570,Borracha (látex coagulado),5.0,5.0,7.0,1400.0,44.0,Paulistânia
2022,SP,3536570,Tangerina,35.0,35.0,882.0,25200.0,1323.0,Paulistânia
2022,SP,3536570,Laranja,910.0,910.0,31532.0,34651.0,26470.0,Paulistânia
2022,SP,3536604,Mamão,8.0,8.0,600.0,75000.0,1290.0,Paulo de Faria
2022,SP,3536604,Laranja,801.0,801.0,30633.0,38243.0,19563.0,Paulo de Faria
2022,SP,3536604,Banana (cacho),60.0,60.0,1800.0,30000.0,3600.0,Paulo de Faria
2022,SP,3536604,Borracha (látex coagulado),640.0,640.0,2112.0,3300.0,10497.0,Paulo de Faria
2022,SP,3536604,Limão,244.0,244.0,8540.0,35000.0,9736.0,Paulo de Faria
2022,SP,3536703,Limão,2.0,2.0,35.0,17500.0,46.0,Pederneiras
2022,SP,3536703,Café (em grão) Total,10.0,10.0,14.0,1400.0,310.0,Pederneiras
2022,SP,3536703,Café (em grão) Arábica,10.0,10.0,14.0,1400.0,310.0,Pederneiras
2022,SP,3536703,Banana (cacho),10.0,10.0,240.0,24000.0,604.0,Pederneiras
2022,SP,3536703,Laranja,626.0,626.0,29952.0,47847.0,25159.0,Pederneiras
2022,SP,3536703,Tangerina,155.0,155.0,5425.0,35000.0,10023.0,Pederneiras
2022,SP,3536802,Uva,2.0,2.0,30.0,15000.0,75.0,Pedra Bela
2022,SP,3536802,Limão,3.0,3.0,65.0,21667.0,108.0,Pedra Bela
2022,SP,3536802,Caqui,10.0,10.0,200.0,20000.0,745.0,Pedra Bela
2022,SP,3536802,Tangerina,12.0,12.0,240.0,20000.0,703.0,Pedra Bela
2022,SP,3536802,Abacate,15.0,15.0,315.0,21000.0,994.0,Pedra Bela
2022,SP,3536802,Café (em grão) Arábica,70.0,70.0,91.0,1300.0,1718.0,Pedra Bela
2022,SP,3536802,Café (em grão) Total,70.0,70.0,91.0,1300.0,1718.0,Pedra Bela
2022,SP,3536901,Limão,13.0,13.0,398.0,30615.0,586.0,Pedranópolis
2022,SP,3536901,Borracha (látex coagulado),803.0,803.0,2810.0,3499.0,8329.0,Pedranópolis
2022,SP,3536901,Laranja,654.0,654.0,27781.0,42479.0,20507.0,Pedranópolis
2022,SP,3537008,Borracha (látex coagulado),35.0,35.0,88.0,2514.0,358.0,Pedregulho
2022,SP,3537008,Café (em grão) Arábica,16500.0,16500.0,14850.0,900.0,297000.0,Pedregulho
2022,SP,3537008,Café (em grão) Total,16500.0,16500.0,14850.0,900.0,297000.0,Pedregulho
2022,SP,3537008,Laranja,2000.0,2000.0,80000.0,40000.0,58800.0,Pedregulho
2022,SP,3537107,Tangerina,1.0,1.0,28.0,28000.0,82.0,Pedreira
2022,SP,3537107,Maracujá,2.0,2.0,36.0,18000.0,122.0,Pedreira
2022,SP,3537107,Laranja,2.0,2.0,78.0,39000.0,74.0,Pedreira
2022,SP,3537107,Banana (cacho),3.0,3.0,90.0,30000.0,266.0,Pedreira
2022,SP,3537107,Abacate,3.0,3.0,51.0,17000.0,128.0,Pedreira
2022,SP,3537107,Uva,4.0,4.0,54.0,13500.0,335.0,Pedreira
2022,SP,3537107,Café (em grão) Total,5.0,5.0,4.0,800.0,76.0,Pedreira
2022,SP,3537107,Café (em grão) Arábica,5.0,5.0,4.0,800.0,76.0,Pedreira
2022,SP,3537107,Limão,7.0,7.0,416.0,59429.0,262.0,Pedreira
2022,SP,3537206,Maracujá,3.0,3.0,30.0,10000.0,120.0,Pedro de Toledo
2022,SP,3537206,Coco-da-baía*,6.0,6.0,120.0,20000.0,240.0,Pedro de Toledo
2022,SP,3537206,Palmito,12.0,12.0,144.0,12000.0,720.0,Pedro de Toledo
2022,SP,3537206,Banana (cacho),1250.0,1250.0,25000.0,20000.0,30000.0,Pedro de Toledo
2022,SP,3537305,Café (em grão) Total,50.0,50.0,54.0,1080.0,1170.0,Penápolis
2022,SP,3537305,Café (em grão) Arábica,50.0,50.0,54.0,1080.0,1170.0,Penápolis
2022,SP,3537305,Banana (cacho),85.0,85.0,1275.0,15000.0,2525.0,Penápolis
2022,SP,3537305,Borracha (látex coagulado),157.0,157.0,550.0,3503.0,1954.0,Penápolis
2022,SP,3537404,Limão,1.0,1.0,22.0,22000.0,25.0,Pereira Barreto
2022,SP,3537404,Borracha (látex coagulado),63.0,63.0,189.0,3000.0,898.0,Pereira Barreto
2022,SP,3537404,Banana (cacho),600.0,600.0,13200.0,22000.0,29568.0,Pereira Barreto
2022,SP,3537602,Banana (cacho),530.0,530.0,6360.0,12000.0,22260.0,Peruíbe
2022,SP,3537602,Palmito,35.0,35.0,90.0,2571.0,1530.0,Peruíbe
2022,SP,3537701,Maracujá,1.0,1.0,12.0,12000.0,36.0,Piacatu
2022,SP,3537701,Abacate,2.0,2.0,20.0,10000.0,90.0,Piacatu
2022,SP,3537701,Palmito,5.0,5.0,9.0,1800.0,77.0,Piacatu
2022,SP,3537701,Café (em grão) Arábica,14.0,14.0,15.0,1071.0,300.0,Piacatu
2022,SP,3537701,Café (em grão) Total,14.0,14.0,15.0,1071.0,300.0,Piacatu
2022,SP,3537701,Borracha (látex coagulado),160.0,160.0,467.0,2919.0,2405.0,Piacatu
2022,SP,3537800,Banana (cacho),2.0,2.0,68.0,34000.0,122.0,Piedade
2022,SP,3537800,Laranja,3.0,3.0,90.0,30000.0,72.0,Piedade
2022,SP,3537800,Pêssego,10.0,10.0,270.0,27000.0,662.0,Piedade
2022,SP,3537800,Uva,10.0,10.0,140.0,14000.0,714.0,Piedade
2022,SP,3537800,Limão,12.0,12.0,222.0,18500.0,204.0,Piedade
2022,SP,3537800,Abacate,18.0,18.0,583.0,32389.0,1390.0,Piedade
2022,SP,3537800,Caqui,120.0,120.0,4080.0,34000.0,10812.0,Piedade
2022,SP,3537909,Limão,2.0,2.0,58.0,29000.0,97.0,Pilar do Sul
2022,SP,3537909,Banana (cacho),3.0,3.0,80.0,26667.0,196.0,Pilar do Sul
2022,SP,3537909,Maçã,4.0,4.0,80.0,20000.0,512.0,Pilar do Sul
2022,SP,3537909,Laranja,9.0,9.0,238.0,26444.0,224.0,Pilar do Sul
2022,SP,3537909,Pêssego,20.0,20.0,346.0,17300.0,1125.0,Pilar do Sul
2022,SP,3537909,Maracujá,30.0,30.0,600.0,20000.0,1227.0,Pilar do Sul
2022,SP,3537909,Caqui,140.0,140.0,2940.0,21000.0,10290.0,Pilar do Sul
2022,SP,3537909,Tangerina,420.0,420.0,14700.0,35000.0,17346.0,Pilar do Sul
2022,SP,3537909,Uva,433.0,433.0,11691.0,27000.0,68977.0,Pilar do Sul
2022,SP,3538006,Caqui,4.0,4.0,80.0,20000.0,200.0,Pindamonhangaba
2022,SP,3538006,Pêssego,8.0,8.0,64.0,8000.0,288.0,Pindamonhangaba
2022,SP,3538006,Maracujá,8.0,8.0,144.0,18000.0,504.0,Pindamonhangaba
2022,SP,3538006,Laranja,8.0,8.0,164.0,20500.0,312.0,Pindamonhangaba
2022,SP,3538006,Banana (cacho),21.0,21.0,315.0,15000.0,630.0,Pindamonhangaba
2022,SP,3538105,Laranja,4.0,4.0,140.0,35000.0,101.0,Pindorama
2022,SP,3538105,Mamão,9.0,9.0,180.0,20000.0,360.0,Pindorama
2022,SP,3538105,Borracha (látex coagulado),15.0,15.0,40.0,2667.0,167.0,Pindorama
2022,SP,3538105,Tangerina,20.0,20.0,600.0,30000.0,1200.0,Pindorama
2022,SP,3538105,Manga,20.0,20.0,400.0,20000.0,442.0,Pindorama
2022,SP,3538105,Goiaba,23.0,23.0,460.0,20000.0,690.0,Pindorama
2022,SP,3538105,Limão,1000.0,1000.0,31000.0,31000.0,37561.0,Pindorama
2022,SP,3538204,Maracujá,2.0,2.0,42.0,21000.0,143.0,Pinhalzinho
2022,SP,3538204,Banana (cacho),3.0,3.0,60.0,20000.0,150.0,Pinhalzinho
2022,SP,3538204,Tangerina,10.0,10.0,280.0,28000.0,820.0,Pinhalzinho
